,close_high,close_left,close_left_and_high,close_right,close_right_and_high,clubName,high_centre,high_left,high_right,low_centre,low_left,low_right,player,player_id,saves
882,0,1,0,0,0,D.C. United,2,0,2,2,0,3,Rob Vincent,186346,0
883,2,2,0,3,1,Colorado Rapids,1,1,1,2,8,2,Axel Sjoberg,202407,0
884,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Davy Armstrong,95230,0
885,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,1,0,0,Sam Adekugbe,169974,0
886,1,5,1,2,0,New York City FC,2,2,6,9,6,5,Frank Lampard,2051,0
887,0,0,1,0,0,Sporting Kansas City,0,1,0,1,0,1,Mechack Jerome,112647,0
888,0,1,0,1,1,Minnesota United FC,0,2,4,6,3,0,Darwin Quintero,59403,0
889,0,1,0,0,0,Toronto FC,0,0,0,1,0,0,Efrain Burgos,112658,0
890,0,4,0,0,1,New England Revolution,4,3,4,4,4,0,A.J. Soares,95235,0
891,1,0,0,0,0,Colorado Rapids,0,1,0,0,1,0,Danny Wilson,60490,0
892,13,18,2,20,4,LA Galaxy,13,9,31,65,55,58,Robbie Keane,1710,0
893,5,8,2,6,2,FC Dallas,2,7,9,16,4,8,Kellyn Acosta,149528,0
894,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Juan Esteban Ortiz,133145,0
895,0,0,0,0,0,Sporting Kansas City,0,0,1,0,0,0,Jorge Claros,104475,0
896,3,1,0,1,0,San Jose Earthquakes,1,2,1,2,1,4,Nick Lima,174109,0
897,1,6,0,3,0,San Jose Earthquakes,0,4,3,10,4,6,Tommy Thompson,178211,0
898,2,3,0,7,0,Columbus Crew SC,1,5,1,5,5,3,Pedro Miguel Martins Santos,92202,0
899,3,7,0,4,0,Toronto FC,5,1,15,18,15,9,Jonathan Osorio,153647,0
900,4,7,2,4,0,New York Red Bulls,3,7,5,17,18,12,Saer Sene,68616,0
901,0,0,0,0,0,Minnesota United FC,0,0,0,0,0,0,Frantz Pangop,434529,0
902,0,1,0,0,0,FC Dallas,1,0,1,1,0,0,Peter Luccin,6225,0
903,2,0,0,1,0,Toronto FC,0,3,0,1,2,2,Nicolas Hasler,88147,0
904,6,6,1,7,2,Vancouver Whitecaps FC,1,7,2,7,11,12,Mauro Rosales,18520,0
905,1,4,0,4,0,Vancouver Whitecaps FC,2,1,7,7,5,9,Kenny Miller,4452,0
906,0,0,0,0,0,Chicago Fire,0,0,1,4,0,1,Matthew Fondy,170075,0
907,0,0,0,0,0,FC Dallas,0,2,0,1,0,1,Reto Ziegler,18529,0
908,0,0,0,0,0,New York City FC,0,0,0,0,0,0,Federico Bravo,157797,0
909,0,0,0,0,0,LA Galaxy,0,0,0,1,0,0,Jaime Villarreal,243939,0
910,2,6,0,5,2,Montreal Impact,4,5,9,9,15,9,Andrés Romero,55409,0
911,1,0,0,0,0,New England Revolution,2,2,1,0,0,1,Antonio Mlinar Delamea,67704,0
912,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,Krzysztof Krol,71801,0
913,0,0,0,0,0,Houston Dynamo,0,1,0,0,1,1,Alejandro Fuenmayor,196287,0
914,0,0,0,0,0,Minnesota United FC,0,0,0,0,0,0,Joseph Greenspan,202876,0
915,2,1,0,0,0,LA Galaxy,0,0,1,1,0,1,Rob Friend,39274,0
916,1,1,1,4,0,Seattle Sounders FC,2,4,1,5,4,6,Andreas Ivanschitz,18560,0
917,0,2,0,1,0,Portland Timbers,2,2,3,4,8,3,Franck Songo'o,26754,0
918,0,3,0,2,0,New York Red Bulls,1,2,3,1,1,0,Teemu Tainio,6278,0
919,1,0,0,0,0,Colorado Rapids,0,0,0,0,1,0,Niki Jackson,249537,0
920,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,David Viana,133258,0
921,0,2,0,1,0,D.C. United,0,1,3,4,1,2,Long Tan,95255,0
922,0,0,0,0,0,New York City FC,0,0,0,0,0,0,,112786,0
923,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,0,0,0,Brett Levis,231573,0
924,1,1,0,0,0,Colorado Rapids,0,1,0,0,0,0,Germán Mera,149655,0
925,1,1,0,1,0,Seattle Sounders FC,1,0,0,0,0,1,Alex Roldan,423568,0
926,2,1,0,2,0,New England Revolution,3,0,0,1,1,4,Stephen McCarthy,95258,0
927,0,1,0,2,0,Toronto FC,0,0,0,1,1,0,Ben Spencer,170148,0
928,1,1,0,2,0,Houston Dynamo,0,3,4,1,0,1,Juan Cabezas,149669,0
929,0,0,0,0,0,Real Salt Lake,0,0,1,0,0,0,Elias Vasquez Prera,100518,0
930,0,0,0,0,1,FC Dallas,0,0,1,2,0,0,Carlos Lizarazo,149671,0
931,4,6,0,1,0,D.C. United,1,2,2,7,1,1,Frederic Brillant,121000,0
932,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Mike Jones,95260,0
933,0,0,0,0,0,San Jose Earthquakes,0,0,0,0,0,0,Tressor Moreno,10410,0
934,1,1,2,0,1,New York Red Bulls,0,0,1,0,3,0,Antônio Augusto Ribeiro Reis Junior,10411,0
935,3,17,4,12,3,Toronto FC,9,7,27,19,21,18,Jackson Goncalves,88236,0
936,0,0,0,1,0,FC Dallas,0,3,2,0,1,3,Ruben Luna,88237,0
937,0,1,0,0,0,Chivas USA,0,1,6,1,0,2,Tilson Oswaldo Minda,83409,0
938,1,0,0,0,0,Portland Timbers,0,0,0,2,1,0,Michael Nanchoff,95262,0
939,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Kyle Davies,55478,0
940,0,0,0,1,0,LA Galaxy,1,4,2,3,2,1,Ashley Cole,3785,0
941,0,1,1,2,1,San Jose Earthquakes,0,1,2,1,3,3,Alberto Quintero,75960,0
942,1,0,1,1,0,New England Revolution,2,4,2,1,5,4,José Gonçalves,26815,0
943,12,12,3,13,1,Colorado Rapids,12,26,11,29,31,26,Marco Pappa,55495,0
944,2,0,0,1,0,LA Galaxy,0,2,1,2,0,1,David Junior Lopes,51404,0
945,1,1,0,1,0,Portland Timbers,1,1,6,3,2,1,Frédéric Piquionne,10445,0
946,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Paxton Pomykal,224377,0
947,0,3,3,4,1,Columbus Crew SC,2,12,2,8,9,6,Andres Mendoza,14545,0
948,2,1,0,1,0,Real Salt Lake,1,0,1,2,5,2,Brooks Lennon,178386,0
949,0,0,0,0,0,Chicago Fire,0,0,0,0,0,0,,14548,0
950,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Aaron Herrera,248022,0
951,1,3,1,0,3,D.C. United,0,4,3,2,4,4,Taylor Kemp,116656,0
952,0,0,0,1,0,Chicago Fire,0,1,0,0,0,2,David Arshakyan,164219,0
953,0,2,0,0,0,Houston Dynamo,1,1,2,3,2,1,José Rodríguez,198884,0
954,0,1,0,1,0,Sporting Kansas City,0,0,0,1,0,2,Alex Martinez,141541,0
955,1,0,0,0,0,D.C. United,0,2,2,4,0,2,Robbie Russell,18662,0
956,0,0,0,0,0,Minnesota United FC,0,0,0,0,0,0,Kevin Venegas,116971,0
957,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Matt Van Oekel,116973,0
958,0,0,0,0,0,FC Dallas,0,2,2,2,2,1,Carlos Rodríguez,104686,0
959,0,0,0,0,0,D.C. United,0,0,0,0,0,0,,4477,0
960,2,0,0,0,0,New York Red Bulls,0,2,2,4,1,1,Richard Eckersley,43248,0
961,10,30,5,28,3,Seattle Sounders FC,11,25,27,76,57,48,Will Bruin,95272,0
962,2,0,0,2,0,Real Salt Lake,0,1,2,2,4,6,Sebastián Jaime,137460,0
963,0,1,0,0,0,Philadelphia Union,0,2,4,5,3,0,Raymon Gaddis,110974,0
964,1,6,0,2,0,FC Dallas,2,0,3,7,7,15,Roland Lamah,18681,0
965,0,0,0,1,0,D.C. United,0,0,1,0,0,0,Marcos Sanchez Mullins,104699,0
966,0,1,0,2,0,New York City FC,1,0,1,2,1,2,Ethan White,95274,0
967,0,1,0,1,0,Seattle Sounders FC,0,0,0,1,0,0,Handwalla Bwana,243974,0
968,0,4,0,0,0,New York City FC,1,1,1,7,2,4,Sebastian Velasquez,110977,0
969,0,0,0,0,0,Seattle Sounders FC,0,1,0,1,0,0,Seyi Adekoya,198920,0
970,0,0,0,0,0,LA Galaxy,0,0,0,0,0,0,Dan Kennedy,50220,0
971,0,0,1,0,0,Real Salt Lake,0,0,0,0,0,1,José Hernández,243978,0
972,0,1,1,0,1,Philadelphia Union,1,2,3,3,3,5,Zach Pfeffer,92428,0
973,3,5,2,5,1,Portland Timbers,2,6,19,8,11,8,Kalif Alhassan,92429,0
974,2,1,1,1,0,Montreal Impact,0,5,3,0,7,5,Mamadou Danso,92430,0
975,1,1,0,3,0,Toronto FC,2,2,1,4,1,9,Bright Dike,92431,0
976,1,0,0,0,0,FC Dallas,0,0,1,0,1,1,James Marcelin,92432,0
977,2,6,1,7,0,LA Galaxy,3,8,5,17,12,15,Romain Alessandrini,86140,0
978,0,0,0,1,0,Vancouver Whitecaps FC,0,0,1,0,0,1,,92434,0
979,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,0,1,0,,92435,0
980,2,3,0,4,0,Vancouver Whitecaps FC,1,6,2,2,3,2,Russell Teibert,92437,0
981,0,0,0,0,1,Toronto FC,0,1,0,0,0,2,,80150,0
982,2,1,0,1,0,D.C. United,0,2,3,2,6,5,Kyle Porter,92442,0
983,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Stephane Auvray,51483,0
984,0,0,0,0,0,LA Galaxy,0,0,0,0,0,0,Emrah Klimenta,186074,0
985,0,0,0,0,0,New England Revolution,0,0,0,1,0,0,Donald Smith,151941,0
986,0,2,0,1,0,FC Dallas,0,1,1,2,1,2,Scott Sealy,35109,0
987,2,8,1,6,4,San Jose Earthquakes,2,8,22,20,12,8,Khari Stephenson,37255,0
988,13,12,2,6,5,FC Dallas,10,24,26,20,19,14,Javier Morales,47407,0
989,1,2,0,4,0,D.C. United,1,3,3,4,3,2,Branko Boskovic,6448,0
990,0,0,0,0,0,San Jose Earthquakes,0,0,0,0,0,0,Joel Qwiberg,186679,0
991,0,0,1,0,0,LA Galaxy,0,0,0,1,0,0,Jorgen Skjelvik,63800,0
992,0,0,1,1,0,Vancouver Whitecaps FC,2,4,3,2,3,3,Marcel de Jong,39226,0
993,1,3,0,0,1,Vancouver Whitecaps FC,0,1,2,4,0,3,Pa Modou Kah,39228,0
994,3,5,0,6,1,Chicago Fire,2,7,13,5,3,9,Lovel Palmer,37258,0
995,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Chris Agorsor,95285,0
996,0,0,0,0,0,Colorado Rapids,3,2,8,3,4,6,Jamie Smith,2379,0
997,1,0,0,2,0,Montreal Impact,0,1,2,3,3,4,Nigel Reo-Coker,14668,0
998,17,26,2,18,4,New York Red Bulls,13,14,25,73,71,61,Bradley Wright-Phillips,18770,0
999,0,0,0,0,0,Minnesota United FC,0,0,0,0,0,0,José Leitón,231772,0
1000,0,0,0,0,0,Atlanta United FC,0,0,0,0,0,0,Andrew Wheeler-Omiunu,225851,0
1001,0,1,0,1,0,Toronto FC,3,2,3,2,2,3,Jay Chapman,112998,0
1002,0,1,0,2,0,Toronto FC,1,0,0,1,0,0,Logan Emory,112999,0
1003,1,3,0,1,0,Toronto FC,1,0,1,10,3,7,Jordan Hamilton,113002,0
1004,6,19,1,13,5,Orlando City SC,9,21,27,39,28,23,Will Johnson,39276,0
1005,6,7,0,2,0,New England Revolution,2,7,5,11,14,6,Je-Vaughn Watson,96621,0
1006,2,3,0,4,0,Portland Timbers,5,4,4,8,8,6,Diego Chara,96622,0
1007,1,2,2,0,0,FC Dallas,1,1,2,15,2,6,Cristian Colmán,197011,0
1008,0,0,0,0,0,New England Revolution,0,0,0,0,0,0,,10614,0
1009,0,0,1,1,0,Portland Timbers,0,0,0,0,1,2,Eddie Johnson,18807,0
1010,1,0,0,0,0,Philadelphia Union,0,0,1,1,0,0,Auston Trusty,201410,0
1011,0,0,1,0,0,San Jose Earthquakes,1,1,1,0,1,1,Wálter Julián Martínez Ramos,59782,0
1012,1,0,0,0,1,New England Revolution,0,0,1,4,0,1,Luis Caicedo,219527,0
1013,0,0,0,0,0,Houston Dynamo,1,1,0,1,0,1,,14728,0
1014,0,1,0,1,0,Sporting Kansas City,0,1,0,7,2,2,Connor Hallisey,129417,0
1015,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Alex Horwath,88460,0
1016,2,0,0,1,1,Columbus Crew SC,0,5,3,2,3,2,Ben Speas,113039,0
1017,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,Christian Hernandez,113041,0
1018,1,1,1,4,0,Houston Dynamo,0,4,0,2,1,0,Carlos Costly,59794,0
1019,1,0,0,3,0,Los Angeles Football Club,3,1,1,3,2,1,Mark-Anthony Kaye,227731,0
1020,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Terukazu Tanaka,113045,0
1021,7,4,1,4,1,D.C. United,5,5,2,11,5,5,Steve Birnbaum,129430,0
1022,0,0,0,0,0,Chicago Fire,0,0,0,0,0,0,Christian Dean,129440,0
1023,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Stefano Bonomo,129443,0
1024,0,1,1,0,0,New England Revolution,0,2,0,0,1,1,,46150,0
1025,0,0,0,0,0,New England Revolution,0,1,0,0,0,0,,59814,0
1026,0,3,0,4,0,New York Red Bulls,1,4,2,1,3,1,Bobby Convey,18856,0
1027,1,0,2,3,1,Toronto FC,2,6,3,5,4,3,Benoit Cheyrou,6571,0
1028,0,0,0,1,0,Colorado Rapids,0,0,0,4,1,1,Caleb Calvert,166317,0
1029,0,0,0,0,0,D.C. United,2,0,0,1,1,1,Julian Buescher,108975,0
1030,0,1,1,2,1,Chicago Fire,0,1,4,4,5,3,Diego Cháves,72112,0
1031,0,0,0,1,0,San Jose Earthquakes,0,0,0,0,0,0,Francois Affolter,27058,0
1032,0,0,0,0,0,Chivas USA,0,0,1,0,0,1,Steve Purdy,48883,0
1033,1,1,0,0,0,Seattle Sounders FC,2,0,0,2,1,1,Samuel Ochoa,72117,0
1034,0,1,1,1,0,LA Galaxy,0,0,2,0,4,0,Kyle Nakazawa,82463,0
1035,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Dennis Castillo,133561,0
1036,1,4,0,1,1,Chicago Fire,2,0,2,12,2,1,Sherjill MacDonald,17482,0
1037,0,0,0,0,0,New England Revolution,0,0,0,0,0,0,,51651,0
1038,0,0,0,0,1,Montreal Impact,0,0,0,0,0,1,David Choinière,227780,0
1039,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,0,0,0,Etienne Barbara,35270,0
1040,6,3,0,7,1,Columbus Crew SC,0,7,10,14,9,17,Mike Grella,59848,0
1041,2,1,0,0,0,Vancouver Whitecaps FC,1,1,3,4,1,0,Jay DeMerit,18889,0
1042,0,0,0,0,0,Houston Dynamo,0,0,1,0,0,0,Yair Arboleda,203210,0
1043,0,0,0,0,0,Orlando City SC,0,0,0,0,0,0,Tally Hall,51660,0
1044,5,6,1,12,1,LA Galaxy,6,11,10,23,26,26,Ola Kamara,55758,0
1045,0,0,0,0,0,Sporting Kansas City,0,0,1,0,0,0,Kharlton Belmar,133584,0
1046,0,0,0,0,0,Philadelphia Union,1,0,0,0,0,0,Anthony Fontana,201397,0
1047,1,0,0,1,0,San Jose Earthquakes,0,1,0,0,1,0,Marc Pelosi,109010,0
1048,0,0,0,0,0,Columbus Crew SC,1,0,0,0,0,0,Emanuel Pogatetz,10709,0
1049,1,6,0,4,0,LA Galaxy,3,4,3,8,5,7,Sebastian Lletget,88534,0
1050,1,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,,59864,0
1051,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Eddie Ababio,96732,0
1052,0,0,0,0,0,D.C. United,1,2,0,1,0,0,Facundo Coria,55777,0
1053,1,1,0,2,0,Montreal Impact,3,0,0,2,2,0,Bernardo Corradi,10726,0
1054,0,0,0,0,0,New England Revolution,0,0,0,0,0,0,Ryan Kinne,95314,0
1055,1,0,0,0,0,Portland Timbers,1,1,1,2,1,2,Norberto Paparatto,55790,0
1056,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,0,0,,51697,0
1057,1,0,1,2,0,Seattle Sounders FC,1,8,2,2,0,1,Waylon Francis,121332,0
1058,5,6,1,4,0,Real Salt Lake,7,1,3,16,14,8,Albert Rusnák,84481,0
1059,0,1,0,0,0,Montreal Impact,1,0,0,1,1,1,Andrea Pisanu,10756,0
1060,4,0,1,6,1,New York Red Bulls,1,9,6,6,6,5,Jonathan Steele,113158,0
1061,0,0,0,0,0,Toronto FC,0,0,0,2,0,0,,48897,0
1062,4,31,1,13,4,Portland Timbers,28,30,29,38,50,45,Diego Valeri,55817,0
1063,0,0,0,0,0,Chivas USA,0,0,1,2,1,1,Agustín Pelletieri,55819,0
1064,2,11,1,7,0,Portland Timbers,3,6,9,13,14,8,Sebastián Blanco,55820,0
1065,0,0,0,0,0,Chivas USA,0,1,0,1,1,0,Mariano Trujillo,43533,0
1066,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,Louis Beland-Goyette,197038,0
1067,1,2,0,6,0,Philadelphia Union,4,0,4,16,9,7,Fabrice-Jean Picault,196762,0
1068,2,5,0,4,4,New York City FC,5,4,8,11,8,6,Maximiliano Morález,55831,0
1069,0,0,0,2,0,Chicago Fire,1,0,1,5,1,4,John Goossens,59929,0
1070,0,0,0,0,0,Portland Timbers,0,0,0,0,0,0,Harold Hanson,248347,0
1071,2,1,1,2,0,New York Red Bulls,0,3,3,2,2,1,Rafael Márquez,6685,0
1072,0,0,0,0,0,New England Revolution,0,0,0,0,0,0,,6688,0
1073,1,0,0,0,0,Atlanta United FC,0,2,1,6,0,2,Ezequiel Barco,231969,0
1074,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Ayo Akinola,215474,0
1075,0,0,0,1,0,Toronto FC,0,0,0,0,0,0,Jonas Elmer,43566,0
1076,0,0,0,0,0,Sporting Kansas City,0,0,0,0,0,0,Éver Alvarado,105009,0
1077,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,0,0,Adam Johansson,51770,0
1078,0,1,0,0,0,Columbus Crew SC,0,0,0,0,0,1,Giancarlo Gonzalez,105021,0
1079,2,1,0,0,0,Seattle Sounders FC,0,2,3,3,1,2,Gustav Svensson,51774,0
1080,0,0,0,0,0,New York City FC,0,1,1,0,0,1,Miguel Camargo,194997,0
1081,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,,105024,0
1082,19,24,2,22,3,Columbus Crew SC,18,20,25,37,34,43,Federico Higuaín,47681,0
1083,1,0,0,0,0,Philadelphia Union,0,0,0,0,1,0,Mark McKenzie,201401,0
1084,1,2,0,2,0,Vancouver Whitecaps FC,1,2,1,1,0,1,Mustapha Jarju,51788,0
1085,0,0,0,0,0,Portland Timbers,0,0,0,1,1,1,Andy Polo,179298,0
1086,0,1,0,0,0,Orlando City SC,0,0,3,1,1,0,David Mateos,59982,0
1087,0,0,0,0,0,Chicago Fire,0,0,0,0,1,0,Jorge Corrales,117330,0
1088,0,1,0,0,0,Colorado Rapids,0,1,0,0,0,0,,43604,0
1089,4,6,1,6,4,Seattle Sounders FC,8,13,5,26,22,23,Obafemi Martins,14934,0
1090,0,0,0,0,0,New England Revolution,0,0,1,0,1,0,Xavier Kouassi,100961,0
1091,0,0,0,0,0,San Jose Earthquakes,0,0,0,1,0,0,Chris Leitch,15463,0
1092,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,Chase Harrison,106883,0
1093,0,1,0,3,0,Orlando City SC,0,7,2,3,2,3,Lewis Neal,10870,0
1094,0,2,0,0,1,Montreal Impact,1,0,0,0,0,0,Samuel Piette,182906,0
1095,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,Faryd Mondragón,10875,0
1096,1,0,0,0,0,D.C. United,0,0,0,1,0,0,Emiliano Dudar,60031,0
1097,0,0,0,0,0,Minnesota United FC,0,2,0,1,2,0,Jerome Thiesson,60032,0
1098,3,6,1,1,1,LA Galaxy,0,1,6,8,3,8,Steven Gerrard,1814,0
1099,0,0,0,1,0,Toronto FC,1,0,0,2,5,1,Javier Martina,27270,0
1100,0,0,0,1,0,Sporting Kansas City,0,0,0,0,0,0,Kévin Renato Fortes Oliveira,244359,0
1101,0,0,0,0,0,Colorado Rapids,1,0,0,1,0,5,Tommy Smith,45099,0
1102,0,0,0,0,0,Columbus Crew SC,0,0,1,1,0,0,,55957,0
1103,1,2,0,4,0,Minnesota United FC,1,6,5,2,3,2,Jermaine Taylor,35268,0
1104,6,6,2,4,2,LA Galaxy,2,8,9,4,8,3,David Beckham,1818,0
1105,0,1,0,0,0,Toronto FC,0,0,3,0,0,1,Chris Mavinga,68259,0
1106,0,5,1,3,0,Real Salt Lake,3,0,3,8,4,7,Juan Manuel Martínez,55972,0
1107,2,3,0,4,0,New York Red Bulls,2,0,1,6,12,9,Péguy Luyindula,6829,0
1108,0,0,0,0,0,Minnesota United FC,0,1,0,0,0,0,Luiz Fernando Ferreira Maximiniano,203996,0
1109,0,0,0,0,0,FC Dallas,0,0,0,0,0,1,Jesús Ferreira,224372,0
1110,0,0,0,1,0,Seattle Sounders FC,0,3,0,2,1,0,Nouhou Tolo,244410,0
1111,3,2,1,1,0,Houston Dynamo,2,4,4,5,6,2,Tomás Martínez,153399,0
1112,0,0,0,0,0,Chivas USA,0,0,0,0,0,0,,76477,0
1113,4,7,5,8,1,Chicago Fire,3,16,8,18,9,12,Maicon dos Santos Correa,76479,0
1114,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,Matthew Real,201405,0
1115,10,9,0,5,0,Vancouver Whitecaps FC,6,14,9,15,14,13,Cristian Techera,152577,0
1116,9,6,0,7,1,Toronto FC,10,16,25,21,33,23,Dwayne De Rosario,15046,0
1117,0,0,0,1,0,Los Angeles Football Club,0,0,0,2,0,1,Dejan Jakovic,60536,0
1118,2,4,0,1,1,Real Salt Lake,3,6,12,16,17,10,Olmes García,150229,0
1119,0,2,0,2,0,New York Red Bulls,0,0,0,2,4,3,Anatole Bertrand Abang,203478,0
1120,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,0,0,0,Ben McKendry,203479,0
1121,0,0,0,2,0,Philadelphia Union,0,3,1,1,2,1,Eric Ayuk,203480,0
1122,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,Evan Bush,109275,0
1123,0,0,0,0,0,San Jose Earthquakes,0,0,0,0,1,0,Marcus Tracy,60126,0
1124,1,0,0,0,0,San Jose Earthquakes,1,5,1,4,2,0,Florian Jungwirth,51937,0
1125,0,1,0,2,1,LA Galaxy,0,2,0,1,2,1,Nigel de Jong,15076,0
1126,0,0,0,0,0,Real Salt Lake,0,0,0,2,0,0,Nelson Gonzalez,76519,0
1127,1,2,1,1,1,Philadelphia Union,0,1,1,2,1,2,Michael Lahoud,60139,0
1128,4,1,0,2,0,Vancouver Whitecaps FC,1,1,2,3,2,2,Doneil Henry,88812,0
1129,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Steward Ceus,60141,0
1130,0,0,0,0,0,LA Galaxy,0,1,0,0,0,0,Jovan Kirovski,6894,0
1131,3,1,0,1,0,Colorado Rapids,1,3,3,1,2,2,Mohammed Saeid,113395,0
1132,1,4,0,0,0,Real Salt Lake,1,1,3,3,4,7,Paulo Morais de Araújo Júnior,88820,0
1133,0,0,0,0,0,Portland Timbers,0,0,0,0,0,0,Milos Kocic,60150,0
1134,2,0,1,0,0,San Jose Earthquakes,1,2,2,4,2,0,Brandon Barklage,60151,0
1135,8,15,0,17,1,LA Galaxy,6,14,23,48,35,30,Chris Pontius,60152,0
1136,5,11,1,13,0,New York City FC,5,15,6,25,15,26,Rodney Wallace,60153,0
1137,2,7,0,4,0,Philadelphia Union,4,7,7,15,9,14,Danny Cruz,60154,0
1138,2,2,1,1,0,FC Dallas,1,3,3,3,3,5,George John,60155,0
1139,0,1,0,0,0,Toronto FC,0,0,0,2,1,2,Peri Marosevic,60157,0
1140,0,4,0,1,0,Columbus Crew SC,0,4,5,3,1,0,Emmanuel Ekpo,50305,0
1141,2,5,1,6,0,Sporting Kansas City,5,7,1,10,7,6,Gerso Fernandes,109320,0
1142,1,0,0,0,0,FC Dallas,1,1,1,0,0,0,Erick Neres da Cruz,109321,0
1143,1,1,0,0,0,Colorado Rapids,0,0,3,1,2,0,Jack Price,114041,0
1144,0,0,0,0,0,Chicago Fire,0,0,0,0,0,0,,76557,0
1145,0,0,0,0,0,New England Revolution,0,0,0,0,0,0,Cody Cropper,101135,0
1146,2,7,0,4,2,New York Red Bulls,5,4,6,13,8,14,Daniel Royer,84752,0
1147,0,2,0,2,0,Portland Timbers,1,1,1,4,4,1,Samuel Armenteros,66244,0
1148,0,0,0,0,0,New York Red Bulls,1,1,0,0,1,1,Marc Rzatkowski,84760,0
1149,2,1,0,4,1,Seattle Sounders FC,2,2,1,2,3,3,Víctor Rodríguez,91373,0
1150,0,1,0,0,0,New York Red Bulls,0,1,4,1,4,6,Alejandro Romero Gamarra,170782,0
1151,1,0,0,1,0,Toronto FC,1,1,0,1,1,2,Damien Perquis,15139,0
1152,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Mike da Fonte,138020,0
1153,0,0,0,0,0,Atlanta United FC,0,0,0,0,0,0,Alexandros Tambakis,107654,0
1154,0,1,1,1,1,Sporting Kansas City,1,0,2,1,1,0,Nuno Andre Coelho,56104,0
1155,1,3,1,1,1,Houston Dynamo,2,7,7,4,2,4,Darwin Cerén,117549,0
1156,3,3,2,2,1,Sporting Kansas City,0,3,1,2,1,3,Matt Besler,60207,0
1157,1,5,0,1,0,New York Red Bulls,2,2,2,3,1,1,Andre Akpan,83080,0
1158,14,12,2,12,3,Sporting Kansas City,9,24,31,30,23,25,Graham Zusi,60210,0
1159,0,0,0,0,0,Chicago Fire,0,0,0,0,1,0,Michael Videira,60212,0
1160,3,1,0,1,0,Orlando City SC,1,2,1,4,1,0,Kevin Alston,60213,0
1161,1,1,0,1,0,Houston Dynamo,1,1,3,1,2,1,A.J. DeLaGarza,60214,0
1162,4,6,0,6,1,LA Galaxy,6,1,5,10,3,9,Omar González,60218,0
1163,0,3,0,1,0,New England Revolution,0,1,3,3,3,0,Jeremy Hall,60222,0
1164,1,2,0,7,1,New England Revolution,3,1,2,4,2,5,Radivoje Lekic,39743,0
1165,9,14,3,10,3,San Jose Earthquakes,3,11,13,40,17,20,Quincy Amarikwa,60225,0
1166,0,0,0,0,0,Portland Timbers,0,0,0,0,0,0,Andrew Weber,60226,0
1167,0,1,2,3,0,Seattle Sounders FC,3,2,2,9,4,4,Cam Weaver,60227,0
1168,0,0,0,1,1,Portland Timbers,0,0,0,0,1,1,Brad Ring,60228,0
1169,0,1,0,2,0,San Jose Earthquakes,1,0,1,0,2,1,Jean-Marc Alexandre,60229,0
1170,0,0,0,0,0,Atlanta United FC,0,3,0,1,1,1,Anton Walkes,158536,0
1171,5,9,2,5,0,Atlanta United FC,7,18,5,24,18,9,Miguel Almirón,179018,0
1172,4,9,1,6,3,Minnesota United FC,1,6,13,12,9,6,Sam Cronin,60235,0
1173,0,0,0,0,0,Columbus Crew SC,0,2,1,0,1,1,,101196,0
1174,0,1,0,0,0,Seattle Sounders FC,3,0,1,2,1,1,O'Brian White,60237,0
1175,0,0,0,0,0,Seattle Sounders FC,0,0,1,0,0,0,Stefan Frei,60238,0
1176,1,2,0,0,0,Real Salt Lake,0,1,3,3,2,3,Damir Kreilach,68431,0
1177,5,7,0,4,1,Houston Dynamo,3,9,9,10,11,6,Romell Quioto,119575,0
